State,Facility Name,Facility ID,Year,Gross Load (MWh),Steam Load (1000 lb),SO2 Mass (short tons),CO2 Mass (short tons),NOx Mass (short tons),Heat Input (mmBtu)
OK,"Green Country Energy, LLC",55146,2022,3243921.33,,7.055,1397421.115,386.974,23514331.67
IN,Worthington Generation,55148,2022,78355.65,,0.243,48082.723,35.1,809088.539
CT,Lake Road Generating Company,55149,2022,3727576.74,,12.17,2410639.866,133.547,40563693.31
CA,La Paloma Generating Plant,55151,2022,1732252.03,,3.873,766935.065,56.824,12905088.55
TX,Guadalupe Generating Station,55153,2022,6436607.79,,14.206,2814065.782,790.846,47352017.74
TX,Lost Pines 1,55154,2022,2061545.16,,6.694,1325914.237,209.459,22311063.81
KY,Bluegrass Generating Station,55164,2022,207266.01,,0.712,140476.026,63.568,2313466.264
LA,Calcasieu Plant,55165,2022,160468.45,,0.55,109020.787,82.011,1834477.511
SC,Broad River Energy Center,55166,2022,1206504.58,,4.609,733782.814,215.842,12331039.33
TX,Bastrop Clean Energy Center,55168,2022,2954741.29,,6.149,1218140.996,263.527,20497609.91
NH,Granite Ridge Energy,55170,2022,2315239.88,,7.376,1461137.472,139.147,24586412.05
TX,Bosque County Power Plant,55172,2022,4272010.81,,9.78,1937207.061,280.974,32597175.43
LA,Acadia Power Station,55173,2022,5541312.04,,11.368,2251893.459,183.055,37892438.81
TX,Eastman Cogeneration Facility,55176,2022,2332820.42,,6.926,1371794.173,325.346,23082886.61
AZ,"South Point Energy Center, LLC",55177,2022,1739088.88,,3.905,773397.232,59.012,13013877.57
MO,Dogwood Energy Facility,55178,2022,1873662.29,,4.09,810252.852,113.555,13634120.37
ID,"Rathdrum Power, LLC",55179,2022,1679779.29,,3.543,701842.114,72.382,11809766.07
CA,Sunrise Power Company,55182,2022,2895608.22,,5.904,1169529.604,56.001,19679548.62
IL,Nelson Energy Center,55183,2022,2775453.36,,5.72,1133145.851,168.176,19067343.58
TX,Channelview Cogeneration Facility,55187,2022,8252028.01,,17.184,3403882.321,303.189,57276863.05
IL,Cordova Energy Company,55188,2022,367799.85,,0.768,152097.01,17.652,2559258.895
FL,Osceola,55192,2022,13759.11,,0.553,8566.966,10.152,143782.308
PA,Ontelaunee Energy Center,55193,2022,4201962.83,,8.879,1758822.845,97.427,29595626.08
PA,Springdale Generating Station (55196),55196,2022,162319.19,,0.483,95747.037,61.094,1611111.994
MS,Caledonia,55197,2022,4789371.71,,9.89,1959109.496,168.756,32965700.07
KY,Riverside Generating Company,55198,2022,658298.54,,2.182,432338.734,199.987,7274930.424
IL,Elwood Energy Facility,55199,2022,158750.45,,0.54,107127.026,31.305,1802628.115
CO,Arapahoe Combustion Turbine Facility,55200,2022,249423.92,,0.626,124049.3,30.021,2087372.022
IL,"Gibson City Energy Center, LLC",55201,2022,24511.66,,0.089,17677.919,10.779,297453.839
IL,Pinckneyville Power Plant,55202,2022,35021.82,,0.101,19887.529,15.559,334609.753
IL,Kinmundy Power Plant,55204,2022,2361.67,,0.01,1818.643,1.276,30602.029
TX,Corpus Christi Energy Center,55206,2022,2656478.89,,6.184,1225055.03,395.086,20614071.28
CO,Valmont Combustion Turbine Facility,55207,2022,7894.38,,0.028,5521.959,4.876,92909.335
NM,Afton Generating Station,55210,2022,881308.96,,2.026,401251.375,73.526,6751802.888
MA,Bellingham Power Generation LLC,55211,2022,1552838.88,,5.253,1040514.228,79.4,17508659.81
MA,Blackstone Power Generation LLC,55212,2022,1774563.96,,5.82,1152764.396,77.569,19397318.63
TX,Odessa Ector Generating Station,55215,2022,6059299.28,,12.292,2434855.698,588.095,40971174.86
IL,"Morris Cogeneration, LLC",55216,2022,606422.06,132574.46,2.249,,141.379,7683432.048
CA,"Los Medanos Energy Center, LLC",55217,2022,4006336.86,,8.207,1625737.963,101.589,27356121.98
MS,Hinds Energy Facility,55218,2022,3099679.54,,6.44,1275665.739,112.4,21465505.91
MS,Attala Generating Plant,55220,2022,3364207.23,,7.14,1414334.104,131.394,23798736.28
AR,Oswald Generating Station,55221,2022,956093.76,,2.248,445471.235,369.495,7495860.456
IL,Lincoln Generating Facility,55222,2022,1982.71,,0.01,1736.219,0.396,29214.857
TX,"Ennis Power Company, LLC",55223,2022,1449290.77,,3.254,644572.257,152.552,10846116.97
IN,Wheatland Generating Facility LLC,55224,2022,62342.43,,0.25,49331.636,75.363,830128.852
OK,Oneta Energy Center,55225,2022,4178487.66,,9.276,1837465.389,567.179,30918940.91
TX,Freestone Power Generation,55226,2022,6550737.27,,13.53,2680229.654,692.348,45099975.34
OH,Greenville Electric Gen Station,55228,2022,201340.39,,0.743,123572.2,94.238,2092899.2
IN,Montpelier Electric Gen Station,55229,2022,382381.14,,7.108,224353.4,330.327,3793460
TX,Jack County Generation Facility,55230,2022,5661690.23,,11.951,2367512.767,246.781,39837903.19
PA,Liberty Electric Power Plant,55231,2022,2471740.63,,7.883,1561494.26,110.289,26275202.27
KY,Marshall County,55232,2022,452298.68,,1.686,318925.428,72.041,5363404.789
PA,Handsome Lake Energy,55233,2022,92103.63,,0.295,57897.3,190.179,981024.5
MO,Audrain Power Plant,55234,2022,243912.61,,0.874,173054.29,35.99,2911973.396
IL,"Lee County Generating Station, LLC",55236,2022,76443.59,,0.315,62786.973,16.749,1056499.056
IL,Shelby County,55237,2022,135096.44,,0.433,78082.2,89.501,1324131
IL,Rockford Energy Center,55238,2022,79851.02,,0.244,48360.484,16.078,813776.569
NJ,"Red Oak Power, LLC",55239,2022,2103439.48,,6.788,1344693.522,122.037,22627104.77
AL,Hog Bayou Energy Center,55241,2022,1520476.28,,3.488,690985.645,51.466,11627138.59
FL,Santa Rosa Energy Center,55242,2022,1365616.63,,2.949,584212.139,151.931,9830473.428
NY,Astoria Gas Turbine Power,55243,2022,51278.38,,28.975,43646.2,169.305,696756.2
GA,Doyle Energy Facility,55244,2022,137801.57,,0.501,99181.596,49.488,1668896.943
OH,Darby Electric Generating Station,55247,2022,349857.01,,6.744,249374.2,299.586,4144908.8
OH,Tait Electric Generating Station,55248,2022,788853.92,,20.351,580945,413.222,9820134.5
IL,University Park Energy,55250,2022,80837.17,,0.292,49900.8,92.156,845937.8
TN,Gleason Combustion Turbine Plant,55251,2022,731715.39,,2.387,472891.042,303.803,7957364.096
IL,Crete Energy Park,55253,2022,23797.11,,0.092,18169.153,4.454,305739.201
IN,"Whiting Clean Energy, Inc.",55259,2022,2038125.47,,7.14,1414289.82,96.372,23799374.8
OH,AMP-Ohio Gas Turbines Bowling Green,55262,2022,805.42,,0.004,931.2,1.183,15773.6
OH,AMP-Ohio Gas Turbines Galion,55263,2022,960.71,,0.004,786.2,0.997,13300.1
OH,AMP-Ohio Gas Turbines Napoleon,55264,2022,784.04,,0.005,980.1,1.245,16598.1
GA,Edward L Addison Generating Plant,55267,2022,376131.62,,1.329,251826.991,78.089,4197357.864
MS,Southaven Combined Cycle Plant,55269,2022,4784621.81,,9.672,1915894.162,186.108,32238601.23
MI,Jackson Generating Station,55270,2022,2297579.85,,5.634,1115996.241,559.219,18778822.24
AL,Tenaska Lindsay Hill Generating Station,55271,2022,3078625.05,,6.711,1329535.511,85.944,22371540.78
WV,Ceredo Generating Station,55276,2022,388646.09,,1.475,286043.9,84.413,4847923.9
IL,Aurora,55279,2022,357840.7,,1.059,209760.977,89.727,3529728.304
IL,Southeast Chicago Energy Project,55281,2022,,,,,,
AZ,Arlington Valley Energy Facility,55282,2022,2821145.38,,5.951,1178851.773,82.639,19836474.33
CO,Front Range Power Plant,55283,2022,2496270.33,,5.852,1159247.119,316.533,19506710.8
WV,Big Sandy Peaker Plant,55284,2022,257204.6,,0.902,165579.1,283.841,2806997.4
VA,Wolf Hills Energy,55285,2022,37160.54,,0.13,25209.6,59.093,427928.7
FL,Oleander Power Project,55286,2022,413035.24,,8.109,257438.151,73.555,4326935.037
AL,Decatur Energy Center,55292,2022,2870196.59,,6.132,1214726.11,90.539,20440156.74
AL,Morgan Energy Center,55293,2022,5175220.58,,11.561,2290073.971,156.695,38535049.19
ME,Westbrook Energy Center,55294,2022,2643849.18,,5.109,1012111.518,117.73,17030800.19
CA,Blythe Energy,55295,2022,1094259.39,,3.647,722493.124,47.243,12157388.33
IL,"Calumet Energy Team, LLC",55296,2022,8639.3,,0.026,5313.675,3.775,89411.234
MI,Covert Generating Station,55297,2022,6551355.26,,15.745,3118851.371,177.361,52480554.17
PA,Fairless Energy Center,55298,2022,7942235.44,,16.425,3253711.907,217.544,54749994.49
TX,Channel Energy Center,55299,2022,5919645.84,,7.771,2385686.918,194.343,40143632.02
GA,Baconton Power,55304,2022,151593.88,,0.445,88114.325,72.045,1482686.665
AZ,Gila River Power Station,55306,2022,10479619.57,,22.648,4486367.233,322.873,75491847.81
KY,"DTE Calvert City, LLC",55308,2022,89415,866038.36,,,94.642,2212424.4
MA,Fore River Energy Center,55317,2022,3471907.51,,7.786,1552342.702,113.734,25374440.06
TX,"Wise County Power Company, LLC",55320,2022,2849980.46,,6.298,1247628.002,202.795,20993770.55
NV,Chuck Lenzie Generating Station,55322,2022,5592937.89,,12.24,2424450.644,178.578,40796091.29
TX,Baytown Energy Center,55327,2022,2404710.03,,6.067,1201796.091,106.38,20222487.18
OR,Hermiston Power Plant,55328,2022,3953992.32,,8.506,1684949.758,216.496,28352560.32
GA,Washington County Power,55332,2022,440243.34,,1.399,277237.622,95.454,4664983.726
CA,"Delta Energy Center, LLC",55333,2022,4126903.63,,8.571,1697842.487,124.694,28569543.65
IL,Holland Energy Facility,55334,2022,2098559.65,,4.476,886655.807,99.11,14919729.83
PA,Helix Ironwood LLC,55337,2022,3455521.67,,11.382,2254756.213,243.746,37940551.87
AR,Dell Power Plant,55340,2022,3416507.21,,6.761,1337029.161,105.431,22484693.03
NM,Luna Energy Facility,55343,2022,3432045.49,,7.058,1398071.92,121.064,23525300.17
CA,"Otay Mesa Energy Center, LLC",55345,2022,2663103.61,,5.563,1102110.914,56.463,18545131.99
PA,"Armstrong Power, LLC",55347,2022,1329137.62,,4.194,812920.205,219.682,13624786.2
OH,"Troy Energy, LLC",55348,2022,1039064.1,,3.291,650714.167,189.546,10927165.51
WV,"Pleasants Energy, LLC",55349,2022,924001,,2.904,572191.252,146.291,9569666.361
OH,Dresden Energy Facility,55350,2022,4613874.2,,8.865,1756106.84,177.349,29549924.87
TX,"Brazos Valley Energy, LP",55357,2022,3484218.78,,7.475,1480661.676,151.18,24915000.12
TX,Cottonwood Energy Project,55358,2022,6824428,,14.803,2931956.173,263.004,49335943.53
IN,Sugar Creek Generating Station,55364,2022,3422961.74,,7.407,1467175.505,117.386,24687969.31
TX,LaPorte Generating Station,55365,2022,189383.38,,0.776,145179,163.648,2460150.2
AZ,New Harquahala Generating Company,55372,2022,1736445.34,,5.696,1128209.826,87.607,18983941.93
NY,Astoria Energy,55375,2022,7441126.97,,17.163,3207104.264,176.395,52960487.55
PA,Gans Generating Facility,55377,2022,140320.66,,0.428,84793.156,53.383,1426794.49
AR,Union Power Station,55380,2022,13053208.92,,27.899,5526410.679,554.242,92992514.69
GA,Thomas A. Smith Energy Facility,55382,2022,7902921.45,,17.76,3517983.624,282.85,59196762.48
SC,Columbia Energy Center (SC),55386,2022,2812133.34,803527.46,6.562,1298576.311,141.261,22948916.03
WI,Rockgen Energy Center,55391,2022,581230.95,,2.107,417688.999,124.242,7025549.931
IL,Zion Energy Center,55392,2022,336338.56,,1.117,222882.282,65.779,3723004.23
CA,Metcalf Energy Center,55393,2022,2399514.65,,5.164,1022833.938,69.292,17211159.24
MS,Crossroads Energy Center (CPU),55395,2022,197563.77,,0.776,153462.245,114.459,2582303.116
OH,Washington Power Company LLC,55397,2022,5095544.3,,10.888,2156631.462,145.695,36289378.03
CA,Elk Hills Power,55400,2022,3799282.86,,7.198,1425811.39,77.289,23992026.99
OH,Rolling Hills Generating LLC,55401,2022,1412994.78,,4.646,920132.856,298.055,15482829.65
MI,Renaissance Power,55402,2022,356531.32,,1.157,229262.755,100.557,3857797.536
LA,Carville Energy Center,55404,2022,2626227.17,,6.06,1200209.05,335.597,20195788.35
NY,Athens Generating Company,55405,2022,4438110.23,,9.251,1832564.787,113.08,30836374.58
GA,Bobby C. Smith Jr. Energy Facility,55406,2022,1650741.32,,5.496,1088598.286,72.771,18317723.41
AL,Calhoun Generating Facility,55409,2022,497637.28,,1.607,320609.837,97.537,5323776.326
AL,Hillabee Energy Center,55411,2022,5215329.48,,10.71,2121565.179,133.851,35699453.73
FL,Osprey Energy Center,55412,2022,1932527.5,,4.12,816053.484,73.911,13731667.72
FL,Shady Hills,55414,2022,735352.1,,3.567,448247.813,121.752,7517581.43
FL,Vandolah Power Project,55415,2022,1500398.83,,106.545,927046.794,241.285,15527475.64
IL,Raccoon Creek Power Plant,55417,2022,2688.14,,0.009,1837.77,0.411,30922.307
AR,Hot Spring Energy Facility,55418,2022,3384343.7,,7.427,1471261.275,124.43,24756818.53
LA,Plaquemine Cogen Facility,55419,2022,10203070.63,,10.472,3260399.312,458.811,57485345.29
LA,Bayou Cove Peaking Power Plant,55433,2022,133250.46,,0.502,99153.573,35.66,1668495.023
IL,"Elgin Energy Center, LLC",55438,2022,129242.76,,0.456,90344.317,43.725,1520217.984
VA,Tenaska Virginia Generating Station,55439,2022,3771730.17,,8.517,1592748.73,134.091,26761636.39
AL,Central Alabama Gen Station,55440,2022,4713306,,10.279,2037885.6,138.717,34291306.78
MO,Columbia Energy Center (MO),55447,2022,46336.13,,0.173,34074.433,13.551,573380.253
MS,Magnolia Combined Cycle Plant,55451,2022,5142911.56,,11.536,2284972.363,227.332,38449167
CO,Fountain Valley Power Plant,55453,2022,99405.5,,0.351,69464.898,54.749,1168931.75
AZ,Redhawk Generating Facility,55455,2022,5117283.8,,10.584,2096468.665,161.397,35277132.67
OK,McClain Energy Facility,55457,2022,1491669.61,,4.835,957555.514,234.042,16112761.07
MI,Indeck-Niles Energy Center,55460,2022,3366162.39,,6.387,1265293.589,62.747,21291016.76
OK,Redbud Power Plant,55463,2022,4063513.64,,9.183,1819201.125,208.136,30611669.71
TX,Deer Park Energy Center,55464,2022,7158177.86,,21.254,4209989.516,305.779,70840938.99
LA,Ouachita Plant,55467,2022,4290690.23,,9.786,1938575.43,242.87,32620113.39
TX,South Houston Green Power Site,55470,2022,1200181.23,10531921.98,63.736,2785051.338,257.116,46864211.26
WY,Neil Simpson II (CT2),55477,2022,23100.02,,0.073,14359.793,6.89,241650.114
SD,Lange,55478,2022,30222.95,,0.09,17840.404,9.514,300199.505
TX,Forney Power Plant,55480,2022,9562649.59,,20.315,4023805.777,1142.997,67708268.39
AZ,Mesquite Generating Station,55481,2022,7260188.72,,15.359,3042390.563,231.174,51194154.29
WA,Goldendale Generating Station,55482,2022,1594158.17,,3.033,600791.609,40.967,10109493.25
LA,Washington Parish Energy Center,55486,2022,383615.34,,1.046,207218.454,44.555,3486843.294
IL,Goose Creek Power Plant,55496,2022,5290.82,,0.02,3755.019,0.695,63185.941
CA,CalPeak Power - Vaca Dixon,55499,2022,13745.49,,0.044,8576.1,0.936,147277.18
OK,Tenaska Kiamichi Generating Station,55501,2022,5045940.06,,11.871,2351268.663,659.159,39564553.91
IN,Lawrenceburg Energy Facility,55502,2022,8743818.79,,18.886,3740898.519,302.028,62947829.07
OH,Waterford Plant,55503,2022,6790197.57,,14.037,2780760.516,224.078,46791681.41
CO,Limon Generating Station,55504,2022,112893.56,,0.513,87248.876,45.174,1440222.519
CO,Frank Knutson Station,55505,2022,139657.48,,0.729,104111.772,27.415,1738864.911
CA,CalPeak Power - Panoche,55508,2022,7277.76,,0.024,4681.898,0.464,79789.433
CA,CalPeak Power - Border,55510,2022,18431.45,,0.059,11541.731,1.177,196474.246
CA,Cuyamaca Peak Energy,55512,2022,13108.77,,0.043,8414.987,0.742,143833.034
CA,CalPeak Power - Enterprise,55513,2022,15871.07,,0.051,9866.274,1.2,168600.045
NV,Apex Generating Station,55514,2022,2704143.47,,5.545,1098604.189,107.338,18485821.67
PA,Fayette Power Company LLC,55516,2022,5080252.98,,10.489,2077890.435,111.771,34964507.93
CT,"Wallingford Energy, LLC",55517,2022,79475.01,,0.233,48462.035,4.662,815457.206
CA,High Desert Power Project,55518,2022,4180217.52,,9.119,1806391.417,137.505,30396085.34
AZ,Sundance Power Plant,55522,2022,401053.13,,1.226,243022.671,30.438,4089305.753
PA,York Energy Center,55524,2022,7364422.47,,16.115,3198373.363,162.397,53643844.61
CA,"Escondido Energy Center, LLC",55538,2022,12672.18,,0.038,7533.974,0.684,126776.361
CA,Chula Vista Energy Center,55540,2022,2068.67,,0.01,2049.97,8.271,34490.309
CA,Indigo Generation Facility,55541,2022,34888.88,,0.104,20583.74,3.755,346340.68
CA,Larkspur Energy Faciity,55542,2022,34649.21,,0.105,20767.209,2.833,349467.143
OR,Klamath Generation Peakers,55544,2022,32747.33,,0.102,20068.873,4.397,337719.833
WI,McKinley Paper WI Company,55558,2022,310909.46,,0.95,188139.648,16.796,3165816.201
LA,Perryville Power Station,55620,2022,2737523.84,,5.847,1158261.425,151.761,19490040.45
UT,West Valley Power Plant,55622,2022,502015.41,,1.564,309829.55,38.548,5213475.994
CA,Creed Energy Center,55625,2022,10859.67,,0.034,6775.692,1.073,114021.885
CA,Lambie Energy Center,55626,2022,11387.25,,0.036,7067.267,1.324,118925.593
CA,Goose Haven Energy Center,55627,2022,14095.54,,0.044,8738.378,1.512,147037.919
IL,"LSP University Park, LLC",55640,2022,214367.9,,0.603,122652.462,20.608,2063826.647
WI,Riverside Energy Center,55641,2022,5989607.04,,12.088,2394434.893,137.797,40290899.83
CO,Blue Spruce Energy Center,55645,2022,395097.07,,1.605,278091.742,86.775,4660937.66
OK,Spring Creek Power Plant,55651,2022,85346.95,,0.348,68862.138,14.927,1158767.931
PA,Chambersburg Units 12 & 13,55654,2022,216250.39,,0.642,127313.339,80.153,2142329.004
CA,Pastoria Energy Facility,55656,2022,3081765.37,,7.589,1503257.036,89.664,25295131.82
NH,Newington Energy,55661,2022,1344764.62,,3.117,640174.762,69.002,9866017.442
WA,Chehalis Generation Facility,55662,2022,2278591.06,,11.164,962679.932,78.715,16199002.53
TX,Harrison County Power Project,55664,2022,2852323.14,,5.984,1185184.501,155.918,19943007.03
PA,"Lower Mount Bethel Energy, LLC",55667,2022,4414764.26,,9.09,1800469.104,126.476,30296384.51
GA,AL Sandersville Energy Facility,55672,2022,158256.49,,0.577,114945.9,80.029,1948094
NV,Walter M. Higgins III Generating Station,55687,2022,2773852.72,,6.07,1202303.68,93.423,20231034.07
PA,Bethlehem Power Plant,55690,2022,4493222.87,,10.514,2086538.298,102.469,34914248.42
MS,Ackerman Combined Cycle Plant,55694,2022,4062451.8,,8.988,1780487.517,167.075,29960559.43
CA,Hanford Energy Park Peaker,55698,2022,19541.29,,0.058,11409.714,1.33,192008.289
NY,Bayswater Peaking Facility,55699,2022,118054.45,,0.381,75481.82,7.148,1267020.496
WA,Mint Farm Generating Station,55700,2022,1657258.13,,7.947,726075.947,56.147,12217621.21
OH,Fremont Energy Center,55701,2022,4145419.58,,8.399,1663636.328,141.109,27993900.24
TN,"Valero Refining Company-Tennessee, LLC",55703,2022,,629169.4,,,12.376,639581.892
MS,Choctaw County Gen,55706,2022,2492502.49,,7.367,1459224.014,118.855,24554201.36
PA,Springdale Generating Station (55710),55710,2022,2987846.94,,8.478,1679258.976,113.321,28256794.31
AR,Magnet Cove Generating Station,55714,2022,3648622.15,,6.897,1366309.253,153.053,22990799.21
MI,Dean Peakers,55718,2022,338670.11,,1.226,242824.375,60.131,4085920.826
ID,Bennett Mountain Power Project,55733,2022,246888.83,,0.806,159679.167,86.292,2686909.019
OH,Hanging Rock Power Company LLC,55736,2022,10384804.58,,21.646,4287920.17,265.856,72152362.59
VA,Buchanan Units 1 & 2,55738,2022,330360.5,,0.946,187384.984,119.189,3153156.788
CA,Los Esteros Critical Energy Facility,55748,2022,192060.46,,0.485,96019.831,5.768,1615679.211
NY,Edgewood Energy,55786,2022,162569.05,,0.493,97560.86,8.997,1641628.773
MI,"Otsego Paper, Inc.",55799,2022,69824.75,,,,13.581,818612.8
PA,"Marcus Hook Energy, LP",55801,2022,5620385.35,,11.58,2293860.047,194.229,38598694.93
NM,Valencia Power Plant,55802,2022,75871.15,,0.252,50001.833,15.923,841381.586
CA,Henrietta Peaker Plant,55807,2022,50272.24,,0.147,29105.829,3.455,489735.944
CA,"Gilroy Energy Center, LLC",55810,2022,29924.65,,0.091,17837.989,4.656,300158.787
WA,Frederickson Power LP,55818,2022,1272795.29,,2.702,535247.429,48.141,9006597.468
FL,Stanton A,55821,2022,3315739.28,,6.831,1353060.596,128.759,22767904.61
CO,Rocky Mountain Energy Center,55835,2022,2653141.3,,6.366,1261059.951,107.248,21219816.21
WI,Island Street Peaking Plant,55836,2022,11391,,0.052,8576.769,7.292,141316.635
NV,Silverhawk,55841,2022,1889864.49,,4.254,842594.352,81.372,14178349.74
CA,Feather River Energy Center,55847,2022,71983.51,,0.236,46659.121,19.063,785125.986
CA,Wolfskill Energy Center,55855,2022,9495.6,,0.031,6071.714,0.875,102180.578
SC,Jasper County Generating Facility,55927,2022,5208093.87,,10.985,2175035.691,153.173,36594775.14
CA,Tracy Combined Cycle Power Plant,55933,2022,390357.08,,0.938,185821.34,25.018,3126791.056
IL,Rockford II Energy Center,55936,2022,62371.59,,0.186,36780.067,17.398,618895.827
NJ,Ocean Peaking Power,55938,2022,188897.62,,0.591,116943.387,33.623,1967803.741
VA,Warren County Power Station,55939,2022,7801807.68,,15.862,3142028.35,150.643,52870868.85
CA,Agua Mansa Power,55951,2022,13550,,0.043,8593.45,1.084,144591.45
CA,Riverview Energy Center,55963,2022,18511.09,,0.058,11489.713,2.029,193345.706
GA,Wansley CC (55965),55965,2022,9224910.74,,18.7,3704407.016,260.263,62333594.58
CA,Cosumnes Power Plant,55970,2022,945348.21,,2.116,421492.59,19.795,7052633.166
NE,Cass County Station,55972,2022,203867,,0.716,141778.834,71.18,2385738.374
PA,Hunterstown Combined Cycle,55976,2022,3862771.96,,12.561,2488221.4,89.629,41869110.35
NM,Bluffview Power Plant,55977,2022,287547.17,,0.696,137927.497,49.032,2320873.801
CA,Palomar Energy Center,55985,2022,2429623.88,,5.036,997586.185,49.456,16786268.47
IA,Exira Station,56013,2022,161305.02,,2.075,99841.367,81.698,1656813.323
AL,AMEA Sylacauga Plant,56018,2022,105258,,0.328,60630.3,43.441,1027552.3
CA,Donald Von Raesfeld,56026,2022,735261.78,,1.702,337092.319,18.187,5672112.048
WI,Fox Energy Center,56031,2022,4340266.73,,8.87,1756951.676,125.034,29564008.85
NY,Equus  Power I,56032,2022,66010.01,,0.214,39009.158,4.924,655982.291
CA,Malburg Generating Station,56041,2022,490717.27,,1.19,235751.654,14.309,3966602.016
CA,Magnolia Power Project,56046,2022,1571435.8,,3.387,671212.731,28.521,11294434.17
CT,CPV Towantic Energy Center,56047,2022,5072382.95,,9.892,1905602.064,92.424,32973206.43
WI,Elm Road Generating Station,56068,2022,6323248.7,,373.614,5834959.828,1795.15,55679033.03
CA,Walnut Energy Center,56078,2022,1518132.81,,3.669,726857.294,40.405,12230596.08
UT,Currant Creek Power Project,56102,2022,2869263.83,,6.298,1247554.159,91.182,20992526.56
MN,Mankato Energy Center,56104,2022,1802213.22,,4.033,798320.249,64.226,13427629.24
LA,T J Labbe Electric Generating Station,56108,2022,105434.84,,0.313,61918.539,42.917,1041927.034
CA,Ripon Generation Station,56135,2022,21751.2,,0.074,14594.279,1.467,245582.84
CA,Riverside Energy Resource Center,56143,2022,83181.92,,0.257,50849.849,8.824,855697.776
GA,McIntosh Combined Cycle Facility,56150,2022,8748567.68,,16.86,3339856.021,167.8,56199581.57
MO,South Harper Peaking Facility,56151,2022,211515.24,,0.804,159365.957,71.848,2681684.545
MN,Faribault Energy Park,56164,2022,676956.5,,1.438,284902.034,36.962,4794060.715
WI,Sheboygan Falls Energy Facility,56166,2022,395019.77,,1.326,262659.725,72.545,4419787.22
UT,Nebo Power Station,56177,2022,404678.93,,0.937,185643.677,129.87,3123846.47
NY,Pinelawn Power,56188,2022,178167.16,,0.415,81543.669,5.338,1369376.339
NY,Poletti 500 MW CC,56196,2022,2630145.55,,6.022,1118231.844,80.063,18421226.66
OR,Port Westward,56227,2022,2380141.77,,4.22,961834.957,67.702,16184733.64
CA,Miramar Energy Facility,56232,2022,34495.64,,0.103,20378.153,3.345,342906.555
NY,Caithness Long Island Energy Center,56234,2022,2412757.98,,4.643,918973.371,52.625,15432437.86
UT,Lake Side Power Plant,56237,2022,6755690.32,,14.233,2819177.62,157.217,47438115.08
SD,Groton Generating Station,56238,2022,169797.9,,0.491,97179.084,79.116,1635219.283
CA,Malaga Power,56239,2022,17885.29,,0.053,10476.254,1.563,176287.571
MN,Cannon Falls Energy Center,56241,2022,171482.42,,2.129,119262.3,74.645,1998558.3
NC,NCEMC Anson Plant,56249,2022,386418.63,,1.147,227499.681,173.652,3799298.659
UT,Millcreek Power,56253,2022,163489.92,,0.47,94725.8,24.028,1599055.335
NY,"Empire Generating Co, LLC",56259,2022,3352729.38,,7.386,1439871.955,98.52,24110054.57
LA,Hargis-Hebert Electric Generating Statio,56283,2022,92413.67,,0.278,55139.266,38.174,927836.155
NC,NCEMC Hamlet Plant,56292,2022,201342.31,,0.602,119928.53,91.05,1986194.57
CA,Roseville Energy Park,56298,2022,624428.52,,1.512,299719.415,16.617,5043358.325
TX,Mustang Station (56326),56326,2022,834751.42,,2.718,538458.702,133.833,9060638.208
AR,Harry D. Mattison Power Plant,56328,2022,210855.84,,0.769,152165.7,149.778,2579012.5
TX,Quail Run Energy Center,56349,2022,1423691.45,,3.637,720700.623,108.235,12127161.19
TX,Colorado Bend Energy Center,56350,2022,1730533.33,,4.29,849895.671,115.597,14301186.54
PA,Hunlock Unit 4,56397,2022,54818.84,,0.154,30429.493,22.51,512075.404
FL,Treasure Coast Energy Center,56400,2022,2033824.17,,4.428,877128.282,40.647,14759388.83
FL,West County Energy Center,56407,2022,20031328.29,,38.227,7563492.12,496.907,127220978.1
CO,Spindle Hill Energy Center,56445,2022,325036.53,,1.5,214264.459,216.373,3590792.449
NM,Hobbs Generating Station,56458,2022,3513118.96,,3.584,1524537.834,83.568,25653302.93
CA,Russell City Energy Company LLC,56467,2022,1075888.88,,2.299,455369.244,28.942,7662470.474
CA,McGrath Generating Station,56471,2022,34087.95,,0.099,19678.994,2.014,331151.026
CA,Grapeland Generating Station,56472,2022,12097.76,,0.04,7848.628,1.085,132067.335
CA,Mira Loma Generating Station,56473,2022,29376,,0.087,17133.567,1.603,288315.712
CA,Barre Generating Station,56474,2022,24070.81,,0.071,14103.175,4.138,237311.364
CA,Center Generating Station,56475,2022,9001.35,,0.028,5588.677,0.569,94033.714
CA,Gateway Generating Station,56476,2022,2486232.42,,5.386,1066816.079,60.491,17951118.02
WI,Marshfield Utilities Combustion Turbine,56480,2022,9170.86,,0.032,6153.085,4.08,103539.162
AZ,Black Mountain Generating Station,56482,2022,96705.15,,1.717,58313.571,50.856,981230.799
KS,Emporia Energy Center,56502,2022,371169.35,,1.4,277103.85,126.027,4662745.9
AR,City Water & Light - City of Jonesboro,56505,2022,80318,,0.646,49656.3,63.922,836180.5
CA,Colusa Generating Station,56532,2022,2625444.96,,5.606,1110570.707,39.286,18687396.77
KY,Paducah Power Systems Plant 1,56556,2022,133281.12,,0.455,89995.598,71.414,1514231.226
CA,Niland Gas Turbine Plant,56569,2022,105479.56,,0.298,59078.854,4.707,994106.276
TX,San Jacinto County Peaking Facility,56603,2022,93367.8,,0.354,70174.217,18.845,1180791.44
TX,Hardin County Peaking Facility,56604,2022,125379.2,,0.451,89506.734,26.545,1506156.636
