State,Facility Name,Facility ID,Year,Gross Load (MWh),Steam Load (1000 lb),SO2 Mass (short tons),CO2 Mass (short tons),NOx Mass (short tons),Heat Input (mmBtu)
PA,Hunlock Creek Energy Center,3176,1999,352947.25,,4381.923,421020.35,482.315,3852271.15
PA,Hunlock Creek Energy Center,3176,2000,336823.5,,3576.13,406524.45,601.856,3620432.075
PA,Hunlock Creek Energy Center,3176,2001,291656.75,,3249.163,367870.1,634.619,3335323.3
PA,Hunlock Creek Energy Center,3176,2002,321938,,3369.391,371025.325,447.452,3363966.45
PA,Hunlock Creek Energy Center,3176,2003,272871,,3335.47,322886.875,425.305,2991768.175
PA,Hunlock Creek Energy Center,3176,2004,303121.66,,3831.265,385821.622,552.161,3602653.219
PA,Hunlock Creek Energy Center,3176,2005,265595.56,,4531.911,350218.801,451.237,3263525.985
PA,Hunlock Creek Energy Center,3176,2006,264491.87,,4463.399,358886.863,493.868,3420829.384
PA,Hunlock Creek Energy Center,3176,2007,293312.47,,3673.451,356647.169,557.99,3410059.138
PA,Hunlock Creek Energy Center,3176,2008,284963.4,,3808.933,386714.892,681.653,3559758.226
PA,Hunlock Creek Energy Center,3176,2009,258617.78,,2991.385,408333.149,711.099,3623601.83
PA,Hunlock Creek Energy Center,3176,2010,115843.19,,1992.42,193049.176,312.012,1694289.712
PA,Armstrong Power Station,3178,1995,,,21907,1721023,4865,16772545
PA,Armstrong Power Station,3178,1996,,,32149.1,2319191,4326,22604223
PA,Armstrong Power Station,3178,1997,2338644.5,,33128.504,2300409.05,4095.22,22421147.5
PA,Armstrong Power Station,3178,1998,2528884.75,,35885.157,2441847.6,4414.846,23799753.95
PA,Armstrong Power Station,3178,1999,2053447.5,,27595.915,1971614.675,3431.651,19216501.8
PA,Armstrong Power Station,3178,2000,2521901.5,,34386.969,2410424.525,4454.488,23493483.28
PA,Armstrong Power Station,3178,2001,2163675.75,,30875.666,2102191.15,3775.046,20489168.88
PA,Armstrong Power Station,3178,2002,2293725.15,,32499.877,2198944.016,4128.033,21432172
PA,Armstrong Power Station,3178,2003,2344002.27,,34141.149,2260344.36,3976.228,22030631.3
PA,Armstrong Power Station,3178,2004,2234384.42,,32945.243,2143760.544,3931.231,20894414.07
PA,Armstrong Power Station,3178,2005,2180234.45,,30655.948,2064813.74,3521.194,20124905.82
PA,Armstrong Power Station,3178,2006,1952842.89,,27110.024,1855594.088,3096.352,18085696.7
PA,Armstrong Power Station,3178,2007,2273217.1,,31484.021,2195757.059,3747.511,21401201.46
PA,Armstrong Power Station,3178,2008,1567952.29,,21813.737,1517694.653,2487.594,14792393.26
PA,Armstrong Power Station,3178,2009,640187.23,,8975.697,611744.128,914.446,5962416.885
PA,Armstrong Power Station,3178,2010,1835054,,26034.843,1728676.265,2873.818,16848681.24
PA,Armstrong Power Station,3178,2011,1870943.94,,25738.482,1740870.678,3108.625,16967541.52
PA,Armstrong Power Station,3178,2012,373714.39,,5184.473,363083.997,605.152,3538811.486
PA,Hatfield's Ferry Power Station,3179,1995,,,164841,9918197,26050,96664995
PA,Hatfield's Ferry Power Station,3179,1996,,,153412.6,9550371.9,25274,93083613
PA,Hatfield's Ferry Power Station,3179,1997,9208942.25,,114533.647,7583184.351,20608.116,73910131.56
PA,Hatfield's Ferry Power Station,3179,1998,9500444.25,,122963.694,7692285.963,17637.267,75032463.59
PA,Hatfield's Ferry Power Station,3179,1999,8783129.5,,141872.315,8796357.295,20066.842,85734412.32
PA,Hatfield's Ferry Power Station,3179,2000,10217782,,165694.677,10074184.12,23233.799,98188899.38
PA,Hatfield's Ferry Power Station,3179,2001,11373965,,185496.319,11420026.89,27402.347,111306323.3
PA,Hatfield's Ferry Power Station,3179,2002,10207402.44,,158712.559,10043621.47,23064.654,97891123.42
PA,Hatfield's Ferry Power Station,3179,2003,8704800.26,,139423.933,8566912.037,17642.83,83503429.98
PA,Hatfield's Ferry Power Station,3179,2004,8863126.32,,148458.574,9130158.046,19198.789,88987876.71
PA,Hatfield's Ferry Power Station,3179,2005,9134698.76,,145621.159,8768387.486,17449.623,85461893.02
PA,Hatfield's Ferry Power Station,3179,2006,9793493.51,,135082.221,9139990.369,20055.61,89083715.79
PA,Hatfield's Ferry Power Station,3179,2007,11031147.25,,144937.177,10173498.96,23672.621,99156902.75
PA,Hatfield's Ferry Power Station,3179,2008,11664420.53,,160256.636,10972985.25,24532.792,106556398.6
PA,Hatfield's Ferry Power Station,3179,2009,9639879.05,,92752.016,9678982.371,21198.337,97152505.19
PA,Hatfield's Ferry Power Station,3179,2010,9724894.16,,1727.011,10253937.14,22246.628,99594776.02
PA,Hatfield's Ferry Power Station,3179,2011,11659413.08,,1930.605,11402958.44,26032.54,109843472.1
PA,Hatfield's Ferry Power Station,3179,2012,10495729.16,,3790.599,9927195.281,23588.861,96756252.06
PA,Hatfield's Ferry Power Station,3179,2013,8440474.26,,3630.53,8054974.797,19219.148,78508531.68
PA,Mitchell Power Station,3181,1995,,,835,1435407,2970,13988993
PA,Mitchell Power Station,3181,1996,,,727.5,958977,1931,9346754
PA,Mitchell Power Station,3181,1997,1625464.25,,1079.72,1710071.75,3248.32,16667368.13
PA,Mitchell Power Station,3181,1998,1691642.5,,1049.79,1650297.025,3161.922,16084774.18
PA,Mitchell Power Station,3181,1999,1522619.75,,993.839,1581749.2,2798.55,15416659.3
PA,Mitchell Power Station,3181,2000,1785342.25,,1256.262,1874709.3,3443.701,18272062
PA,Mitchell Power Station,3181,2001,1651866,,1081.076,1730053.725,3130.059,16862133.05
PA,Mitchell Power Station,3181,2002,1240769.14,,1140.541,1270578.302,2262.677,12383768.96
PA,Mitchell Power Station,3181,2003,1625914.01,,1428.073,1655765.201,2252.661,16138059.65
PA,Mitchell Power Station,3181,2004,1551397.52,,1265.857,1517713.546,1856.458,14792546.16
PA,Mitchell Power Station,3181,2005,1844036.27,,1514.295,1768519.303,2436.661,17237041.56
PA,Mitchell Power Station,3181,2006,1768468.9,,922.535,1729150.135,2735.095,16853264.07
PA,Mitchell Power Station,3181,2007,948641.46,,629.284,904703.69,1488.474,8817763.374
PA,Mitchell Power Station,3181,2008,1601659.9,,933.994,1577445.812,2726.874,15374699.65
PA,Mitchell Power Station,3181,2009,880489.84,,542.933,907255.043,1379.489,8842646.683
PA,Mitchell Power Station,3181,2010,1050031.7,,734.958,1064212.952,1667.283,10372451.62
PA,Mitchell Power Station,3181,2011,828141.59,,862.261,823410.361,1303.01,8025473.464
PA,Mitchell Power Station,3181,2012,1267322.25,,1569.044,1271715.734,1969.914,12394902.88
PA,Mitchell Power Station,3181,2013,1044882.23,,1535.683,1031855.322,1476.035,10057077.93
PA,Bruce Mansfield,6094,1995,,,14017,8294730,16811,80845257
PA,Bruce Mansfield,6094,1996,,,16722.6,9628011,19784,92861134
PA,Bruce Mansfield,6094,1997,10286232.5,,15709.563,9830881.55,17764.345,95842054.18
PA,Bruce Mansfield,6094,1998,15923646,,26122.626,14960041.53,30098.798,145786487.9
PA,Bruce Mansfield,6094,1999,14481832,,27087.763,13576929.33,23406.477,132309210.9
PA,Bruce Mansfield,6094,2000,17855951.75,,29061.019,16047348.25,28948.119,156410858.1
PA,Bruce Mansfield,6094,2001,15173166.5,,25580.341,13444271.55,24408.013,131035873.9
PA,Bruce Mansfield,6094,2002,17369457.25,,30312.588,15411598.8,29868.712,150210585.1
PA,Bruce Mansfield,6094,2003,17394094,,31922.967,15265479,23500.792,148786381.7
PA,Bruce Mansfield,6094,2004,20000062,,37987.759,17654260.53,24077.274,172068960.6
PA,Bruce Mansfield,6094,2005,19899395.5,,33122.63,17290117.2,23452.952,168519576.8
PA,Bruce Mansfield,6094,2006,20254898.25,,23431.006,17375622.88,25724.626,169353165.4
PA,Bruce Mansfield,6094,2007,19370630,,20546.213,17387360.95,24859.042,169467507.7
PA,Bruce Mansfield,6094,2008,20081357.5,,11116.801,18160470.45,26122.284,177002718.4
PA,Bruce Mansfield,6094,2009,18949454.92,,17704.18,17387860.34,7452.072,169472355.4
PA,Bruce Mansfield,6094,2010,19596192.02,,21756.628,17890309.94,11388.637,174369500.4
PA,Bruce Mansfield,6094,2011,19613858.59,,21195.711,17839800.51,11550.114,173877176
PA,Bruce Mansfield,6094,2012,19437921.26,,19082.197,17833496.77,9517.536,173815829
PA,Bruce Mansfield,6094,2013,19273734.58,,17165.208,17708254.69,15275.249,170810190.7
PA,Bruce Mansfield,6094,2014,18621020.98,,19783.742,17141451.93,18563.116,163438740.1
PA,Bruce Mansfield,6094,2015,15001299.85,,15914.942,13948895.24,11699.853,132998643.1
PA,Bruce Mansfield,6094,2016,12751848.11,,16297.556,11868110.9,9128.538,113158978.8
PA,Bruce Mansfield,6094,2017,8614074.71,,9583.789,8287346.485,3176.596,79017486.05
PA,Bruce Mansfield,6094,2018,3590773.26,,4426.783,3574255.28,1551.642,34836829.23
PA,Bruce Mansfield,6094,2019,834305.93,,1191.001,864496.352,370.135,8425912.955
PA,Bruce Mansfield,6094,2020,,,,,,
PA,Bruce Mansfield,6094,2021,,,,,,
PA,Cheswick,8226,1995,,,42900,3600522,6780,34965740
PA,Cheswick,8226,1996,,,39980,3313022,6281,32374344
PA,Cheswick,8226,1997,3641946,,47509.555,3828041.75,7806.509,37412613.55
PA,Cheswick,8226,1998,2413841.5,,32176.98,2597900.175,4911.462,25447980.53
PA,Cheswick,8226,1999,3186836.45,,41601.919,3327519.642,5244.458,32658260.41
PA,Cheswick,8226,2000,3472936.83,,44908.409,3568261.934,6384.557,34881392.11
PA,Cheswick,8226,2001,3735794.06,,49002.839,3958748.126,6749.311,38617016.67
PA,Cheswick,8226,2002,3163667.43,,42017.943,3376491.169,5761.218,32977678.21
PA,Cheswick,8226,2003,3987197.57,,45432.761,3727784.072,4704.679,36352653.58
PA,Cheswick,8226,2004,3331994.39,,40982.143,3198899.596,4926.764,31220641.51
PA,Cheswick,8226,2005,3010301.83,,37320.098,2921151.856,3913.618,28510284.61
PA,Cheswick,8226,2006,2965783.24,,32372.645,2818930.727,4220.658,27498504.98
PA,Cheswick,8226,2007,3085749.25,,34088.943,2903425.1,4455.025,28314056.13
PA,Cheswick,8226,2008,2635206.55,,30004.107,2562302.25,4109.34,25003411.75
PA,Cheswick,8226,2009,2952952.28,,32746.417,2834132.602,2999.045,27647162.44
PA,Cheswick,8226,2010,1954012.33,,11806.337,1940008.624,2521.906,18977838.92
PA,Cheswick,8226,2011,2790035.77,,9290.226,2672464.518,3293.455,26130919.24
PA,Cheswick,8226,2012,2652930.94,,1910.824,2571151.621,4484.302,25114795.79
PA,Cheswick,8226,2013,3069175.61,,1686.28,3019714.603,5332.084,29469740.63
PA,Cheswick,8226,2014,3182830.96,,4445.289,3137427.987,6101.096,30639564.73
PA,Cheswick,8226,2015,2150340.59,,1689.973,2255117.463,3494.004,22111341.21
PA,Cheswick,8226,2016,2151582.43,,2090.556,2195864.95,4220.672,21475812.96
PA,Cheswick,8226,2017,1440162.4,,1995.052,1520494.716,1036.193,14888459.41
PA,Cheswick,8226,2018,1371144.68,,3381.582,1420879.733,1080.062,13956533.69
PA,Cheswick,8226,2019,914138.23,,1121.664,1019075.494,850.272,10010738.85
PA,Cheswick,8226,2020,644706.3,,1011.17,665475.228,510.511,6543784.662
PA,Cheswick,8226,2021,1539692.34,,1727.914,1560380.893,1069.448,15359967.85
PA,Cheswick,8226,2022,525218.04,,464.597,523379.815,289.561,5124352.619
PA,Gilberton Power Company,10113,1999,,6360354,,,226.825,
PA,Gilberton Power Company,10113,2000,,6718474.5,,,275.14,
PA,Gilberton Power Company,10113,2001,,6590375.75,,,262.337,
PA,Gilberton Power Company,10113,2002,,5420705.05,,,194.255,6241425.293
PA,Gilberton Power Company,10113,2003,,6642674.88,,,181.248,8447863.834
PA,Mt. Carmel Cogeneration,10343,1999,305016.25,,,,147.372,
PA,Mt. Carmel Cogeneration,10343,2000,338197.5,,,,245.203,
PA,Mt. Carmel Cogeneration,10343,2001,340306.5,,,,256.305,
PA,Mt. Carmel Cogeneration,10343,2002,203303.7,,362.342,436426.159,249.867,4689993.106
PA,Mt. Carmel Cogeneration,10343,2003,302602.62,,525.45,614143.859,277.274,5469867.079
PA,Mt. Carmel Cogeneration,10343,2004,312043.49,,503.809,564559.348,260.918,5026687.493
PA,Mt. Carmel Cogeneration,10343,2005,320160.22,,511.79,556712.186,274.678,4959419.125
PA,Mt. Carmel Cogeneration,10343,2006,294775.74,,492.386,496305.819,246.026,4418359.122
PA,Mt. Carmel Cogeneration,10343,2007,312481.48,,501.52,525415.389,284.438,4679995.061
PA,Mt. Carmel Cogeneration,10343,2008,277310.62,,406.46,486320.528,267.713,4333738.377
PA,Mt. Carmel Cogeneration,10343,2009,293077.75,,442.904,541511.45,304.645,4824049.475
PA,Mt. Carmel Cogeneration,10343,2010,302458.97,,445.007,557278.577,351.686,4950282.821
PA,Mt. Carmel Cogeneration,10343,2011,273651.27,,402.647,489371.323,313.495,4347059.37
PA,Mt. Carmel Cogeneration,10343,2012,286278.48,,464.747,518972.587,303.634,4610015.477
PA,Mt. Carmel Cogeneration,10343,2013,284322.37,,477.396,521222.433,304.471,4630003.37
PA,Mt. Carmel Cogeneration,10343,2014,280891.85,,460.685,538398.336,296.499,4608654.166
PA,Ebensburg Power Company,10603,1999,485395.5,,,,393.81,
PA,Ebensburg Power Company,10603,2000,461866,,,,423.607,
PA,Ebensburg Power Company,10603,2001,420279.75,,,,336.994,
PA,Ebensburg Power Company,10603,2002,385548.37,,,,273.554,3393969.2
PA,Ebensburg Power Company,10603,2003,482695.01,,,,234.581,6037720.525
PA,Ebensburg Power Company,10603,2004,490105.92,,,,285.05,6097637.642
PA,Ebensburg Power Company,10603,2005,461675.25,,,,256.217,5750604.87
PA,Ebensburg Power Company,10603,2006,484458.74,,,,260.035,6044791.473
PA,Ebensburg Power Company,10603,2007,490797.63,,,,290.522,6347609.479
PA,Ebensburg Power Company,10603,2008,488180.72,,,,328.674,6153539.421
PA,Ebensburg Power Company,10603,2009,501855.41,,2044.294,,329.99,6365416.342
PA,Ebensburg Power Company,10603,2010,499862.51,,2404.066,,324.992,6569849.841
PA,Ebensburg Power Company,10603,2011,494694.88,,1936.67,,307.826,6593604.027
PA,Ebensburg Power Company,10603,2012,492877.13,,2002.512,,315.99,6451583.693
PA,Ebensburg Power Company,10603,2013,430997.72,,1935.228,192564.381,306.81,6107537.717
PA,Ebensburg Power Company,10603,2014,421808.15,,1917.219,623421.723,285.283,5507732.273
PA,Ebensburg Power Company,10603,2015,231156.98,,962.11,341896.1,166.064,3014189.427
PA,Ebensburg Power Company,10603,2016,230297.34,,895.431,362904.962,161.921,3199391.46
PA,Ebensburg Power Company,10603,2017,291431.98,,1180.245,462433.112,204.811,4131374.981
PA,Ebensburg Power Company,10603,2018,379924.72,,1854.942,604421.801,308.24,5590563.094
PA,Ebensburg Power Company,10603,2019,277932.2,,1143.996,431413.751,186.173,3958836.326
PA,Ebensburg Power Company,10603,2020,338212.72,,1358.897,517889.946,177.579,4743554.563
PA,Ebensburg Power Company,10603,2021,269008.04,,1022.135,382044.919,140.383,3595412.988
PA,Ebensburg Power Company,10603,2022,424163.37,,1530.233,555117.909,229.219,5244340.616
PA,"International Paper, Erie Mill",10628,1999,,1155726.75,,,430.985,
PA,"International Paper, Erie Mill",10628,2000,,1068189.25,,,379.196,
PA,"International Paper, Erie Mill",10628,2001,,1110912.75,,,344.252,
PA,"International Paper, Erie Mill",10628,2002,,182375.75,,,72.302,
PA,Cambria Cogen,10641,1999,,6455039.25,,,1018.288,
PA,Cambria Cogen,10641,2000,,6673368,,,1130.182,
PA,Cambria Cogen,10641,2001,,6878120.25,,,1097.802,
PA,Cambria Cogen,10641,2002,,6766027.31,,,1157.638,9545940.939
PA,Cambria Cogen,10641,2003,,5057817.27,,,779.887,7265579.587
PA,AES Beaver Valley LLC,10676,1999,,10685802.25,,,3889.876,
PA,AES Beaver Valley LLC,10676,2000,,10084773,,,3659.689,
PA,AES Beaver Valley LLC,10676,2001,118020,10502525.75,,,3458.053,0
PA,AES Beaver Valley LLC,10676,2002,0,10739662,,,3113.246,10025362.08
PA,AES Beaver Valley LLC,10676,2003,0,4184372,,,964.656,4966486.8
PA,AES Beaver Valley LLC,10676,2004,0,4315889.75,,,940.383,5151621.425
PA,AES Beaver Valley LLC,10676,2005,0,3935519,,,885.525,4703945.95
PA,AES Beaver Valley LLC,10676,2006,0,4017911.25,,,933.338,4802489.225
PA,AES Beaver Valley LLC,10676,2007,0,4320889.5,,,1098.817,5363530.375
PA,AES Beaver Valley LLC,10676,2008,0,9140756.5,,,2334.245,11463224.08
PA,AES Beaver Valley LLC,10676,2009,,9662744.75,3500.249,,2328.628,12466325.7
PA,AES Beaver Valley LLC,10676,2010,,10012966.5,3416.035,,2717.468,12762082.28
PA,AES Beaver Valley LLC,10676,2011,,9725067.75,3085.635,,2631.707,12241767.18
PA,AES Beaver Valley LLC,10676,2012,,10596568.75,3204.885,,2960.05,13101227.9
PA,AES Beaver Valley LLC,10676,2013,,1125561.25,386.213,160849.675,282.214,1562667.925
PA,AES Beaver Valley LLC,10676,2014,,1138212.5,310.123,130310.7,248.746,1267209.675
PA,AES Beaver Valley LLC,10676,2015,,248975,41.576,30347.425,50.92,295298.2
PA,Northeastern Power Company,50039,1999,518174.75,,,,173.253,
PA,Northeastern Power Company,50039,2000,538900.25,,,,124.14,
PA,Northeastern Power Company,50039,2001,487038,,,,143.339,
PA,Northeastern Power Company,50039,2002,474713,,,,127.74,4364168.45
PA,Northeastern Power Company,50039,2003,457676,,,,145.454,5420251.05
PA,Northeastern Power Company,50039,2004,487727,,,,165.334,5654818.625
PA,Northeastern Power Company,50039,2005,346772.25,,,,103.264,3425861.77
PA,Northeastern Power Company,50039,2006,487197.39,,,,160.648,6227624.059
PA,Northeastern Power Company,50039,2007,491899.66,,,,151.715,6008399.513
PA,Northeastern Power Company,50039,2008,457142.77,,,,114.717,5612671.883
PA,Northeastern Power Company,50039,2009,457370.84,,792.609,,97.18,5788820.601
PA,Northeastern Power Company,50039,2010,471246.85,,844.351,,129.833,6051023.49
PA,Northeastern Power Company,50039,2011,451297.66,,820.939,712961.414,122.977,6131412.214
PA,Northeastern Power Company,50039,2012,412911.46,,699.648,637683.145,101.237,5457291.849
PA,Northeastern Power Company,50039,2013,445720.02,,780.585,690911.386,109.312,5912796.945
PA,Northeastern Power Company,50039,2014,214639.44,,244.825,336725.66,71.034,2881685.475
PA,Northeastern Power Company,50039,2015,214801.81,,262.434,337351.509,78.406,2887027.104
PA,Northeastern Power Company,50039,2016,165817.75,,194.76,259892.332,69.465,2224174.494
PA,Northeastern Power Company,50039,2017,172443.42,,181.85,283941.023,71.932,2429939.151
PA,Northeastern Power Company,50039,2018,165167.69,,173.18,260465.762,88.776,2229068.349
PA,G F Weaton,50130,1998,177537,,,,411.389,
PA,G F Weaton,50130,1999,681715.5,,,,1374.862,
PA,G F Weaton,50130,2000,685892,,,,1346.532,
PA,G F Weaton,50130,2001,556775,,,,1101.226,
PA,G F Weaton,50130,2002,663318,,,,1439.986,5575869.55
PA,G F Weaton,50130,2003,659758,,,,1395.578,7092742.725
PA,G F Weaton,50130,2004,467060,,,,913.956,5043710.175
PA,G F Weaton,50130,2005,,235607.33,,,546.92,3301642.137
PA,G F Weaton,50130,2006,,271373.98,,,521.773,3742986.173
PA,G F Weaton,50130,2007,250002.02,,,,567.676,3813510.795
PA,G F Weaton,50130,2008,525961.66,,,,907.558,7761339.428
PA,G F Weaton,50130,2009,471240.68,,1832.317,,860.658,6423244.5
PA,G F Weaton,50130,2010,522143.28,,1980.581,,938.537,7375445.657
PA,G F Weaton,50130,2011,326442.99,,1393.866,,692.616,5731811.745
PA,Pixelle Specialty Solutions,50397,1999,,4451476.5,,,1206.626,0
PA,Pixelle Specialty Solutions,50397,2000,,6959512.75,,,1922.588,0
PA,Pixelle Specialty Solutions,50397,2001,,7254102.5,,,2166.517,0
PA,Pixelle Specialty Solutions,50397,2002,,7448760.75,,,2100.553,7663744.268
PA,Pixelle Specialty Solutions,50397,2003,,7432999.75,,,2142.114,11049685.57
PA,Pixelle Specialty Solutions,50397,2004,,7505438.25,,,2068.552,10529909.81
PA,Pixelle Specialty Solutions,50397,2005,,7498374,,,1765.011,10540055.1
PA,Pixelle Specialty Solutions,50397,2006,,7411242.75,,,1735.707,10620209.86
PA,Pixelle Specialty Solutions,50397,2007,,7436154.75,,,1691.19,10138812.78
PA,Pixelle Specialty Solutions,50397,2008,,7212347.75,,,1576.719,9873792.411
PA,Pixelle Specialty Solutions,50397,2009,,7404343,,,1732.059,9809608.15
PA,Pixelle Specialty Solutions,50397,2010,,7246984.5,,,1882.664,10476420.38
PA,Pixelle Specialty Solutions,50397,2011,,6766870.25,,,1542.74,9958900.125
PA,Pixelle Specialty Solutions,50397,2012,,5515624,,,1169.453,8232770.55
PA,Pixelle Specialty Solutions,50397,2013,,5726613,,,1256.985,8105506.725
PA,Pixelle Specialty Solutions,50397,2014,,5985946,,,1360.204,8453547.275
PA,Pixelle Specialty Solutions,50397,2015,,5395074.25,,,1202.722,7082129.85
PA,Pixelle Specialty Solutions,50397,2016,,5272941.25,,,1246.152,7185757.3
PA,Pixelle Specialty Solutions,50397,2017,,3204275.25,,,422.917,4290104.05
PA,Pixelle Specialty Solutions,50397,2018,,2721049.75,,,281.5,3590322.15
PA,Pixelle Specialty Solutions,50397,2019,,2685755.75,,,271.092,3242209.05
PA,Pixelle Specialty Solutions,50397,2020,,2440266.5,,,286.898,2733194.725
PA,Pixelle Specialty Solutions,50397,2021,,2675585.25,,,377.392,3157252.675
PA,Pixelle Specialty Solutions,50397,2022,,3034231.5,,255022.975,600.227,4571581.025
PA,Kimberly-Clark Tissue Company,50410,1999,,,,,127.431,
PA,Kimberly-Clark Tissue Company,50410,2000,,,,,138.111,
PA,Kimberly-Clark Tissue Company,50410,2001,,4599108.75,,,196.239,
PA,Kimberly-Clark Tissue Company,50410,2002,,4565961.5,,,147.691,4401144.025
PA,Kimberly-Clark Tissue Company,50410,2003,,4755990.5,,,159.834,6524391.8
PA,Kimberly-Clark Tissue Company,50410,2004,,4247818.25,,,137.05,5705816.15
PA,Kimberly-Clark Tissue Company,50410,2005,,4796285.25,,,199.115,6709648.1
PA,Kimberly-Clark Tissue Company,50410,2006,,5052721.75,,,251.536,6526181.475
PA,Kimberly-Clark Tissue Company,50410,2007,,4784375,,,184.371,6171513.15
PA,Kimberly-Clark Tissue Company,50410,2008,,4275214.75,,,224.481,5967989.05
PA,Kimberly-Clark Tissue Company,50410,2009,,4000365.25,,,240.792,6950454.225
PA,Kimberly-Clark Tissue Company,50410,2010,,3748558.5,,,202.587,5497586.975
PA,Kimberly-Clark Tissue Company,50410,2011,,4154800.5,,,215.636,6350711.6
PA,Kimberly-Clark Tissue Company,50410,2012,,4008669,,,126.677,6196346.9
PA,Kimberly-Clark Tissue Company,50410,2013,,3623859.25,,,143.864,5406277.175
PA,Kimberly-Clark Tissue Company,50410,2014,,3805422.75,,,210.785,5497660.8
PA,Kimberly-Clark Tissue Company,50410,2015,,3373064,,,176.794,5293950.55
PA,Kimberly-Clark Tissue Company,50410,2016,,3122834.25,,,174.698,4791450.075
PA,Kimberly-Clark Tissue Company,50410,2017,,3050666.25,,,187.165,4535133.85
PA,Kimberly-Clark Tissue Company,50410,2018,,2990160,,,202.438,4633825.725
PA,Kimberly-Clark Tissue Company,50410,2019,,2218062.25,,,145.123,3463160.95
PA,"Rausch Creek Generation, LLC",50611,1999,130538.25,,,,81.272,
PA,"Rausch Creek Generation, LLC",50611,2000,224939.75,,293.219,440886.675,291.673,4032572.7
PA,"Rausch Creek Generation, LLC",50611,2001,209048,,363.359,399223.575,318.113,3432205.4
PA,"Rausch Creek Generation, LLC",50611,2002,204828.75,,384.62,353653.575,248.306,2946009.525
PA,"Rausch Creek Generation, LLC",50611,2003,238914,,363.903,410786.95,265.697,3395849.025
PA,"Rausch Creek Generation, LLC",50611,2004,236528,,362.791,412223.35,255.492,3402889.45
PA,"Rausch Creek Generation, LLC",50611,2005,261426.5,,364.537,454330.25,392.466,3748376.675
PA,"Rausch Creek Generation, LLC",50611,2006,237041,,299.74,404693.45,288.83,3341946.45
PA,"Rausch Creek Generation, LLC",50611,2007,175787,,231.017,307962.8,216.242,2646089.575
PA,"Rausch Creek Generation, LLC",50611,2008,236002.31,,297.894,396268.228,254.452,3452092.321
PA,"Rausch Creek Generation, LLC",50611,2009,254953.97,,307.993,408300.585,278.839,3453751.488
PA,"Rausch Creek Generation, LLC",50611,2010,209652.08,,266.203,352999.362,243.597,2991252.376
PA,"Rausch Creek Generation, LLC",50611,2011,210085.86,,268.03,364665.385,219.611,3094269.841
PA,"Rausch Creek Generation, LLC",50611,2012,227229.32,,271.579,369071.087,230.017,3124046.076
PA,"Rausch Creek Generation, LLC",50611,2013,245159.49,,312.451,419695.795,302.378,3551263.829
PA,"Rausch Creek Generation, LLC",50611,2014,236570.36,,304.937,420621.631,304.591,3563248.584
PA,"Rausch Creek Generation, LLC",50611,2015,227102.11,,295.75,396878.419,291.54,3361870.525
PA,"Rausch Creek Generation, LLC",50611,2016,61364.34,,87.957,110638.891,54.098,942033.584
PA,"Rausch Creek Generation, LLC",50611,2017,24104.87,,33.581,46020.263,29.233,394420.071
PA,"Rausch Creek Generation, LLC",50611,2018,215289.51,,306.007,426444.747,228.362,3610216.079
PA,"Rausch Creek Generation, LLC",50611,2019,145081.34,,217.97,306972.511,175.969,2602119.613
PA,"Rausch Creek Generation, LLC",50611,2020,214589.5,,319.874,440344.765,247.786,3723178.783
PA,"Rausch Creek Generation, LLC",50611,2021,165945.19,,253.08,339504.097,214.766,2873200.492
PA,"Rausch Creek Generation, LLC",50611,2022,197531.35,,309.145,423705.774,270.829,3585365.696
PA,Panther Creek Energy Facility,50776,1998,,1656883.25,,,141.543,
PA,Panther Creek Energy Facility,50776,1999,,4874407.5,,,420.645,
PA,Panther Creek Energy Facility,50776,2000,,6836335,,,597.308,
PA,Panther Creek Energy Facility,50776,2001,,6593210,,,557.84,
PA,Panther Creek Energy Facility,50776,2002,,6588608.25,,,565.21,
PA,Panther Creek Energy Facility,50776,2003,,6875927.83,,,577.112,9715305.123
PA,Panther Creek Energy Facility,50776,2004,,6354293.05,,,544.79,9074909.66
PA,Panther Creek Energy Facility,50776,2005,,6151277.31,,,493.609,8487138.673
PA,Panther Creek Energy Facility,50776,2006,,6687433.87,,,558.208,8775600.198
PA,Panther Creek Energy Facility,50776,2007,,6240954.19,,,531.051,8270704.115
PA,Panther Creek Energy Facility,50776,2008,,6271841.54,,,545.523,8377523.497
PA,Panther Creek Energy Facility,50776,2009,,6428594.62,1432.632,,542.85,8691110.418
PA,Panther Creek Energy Facility,50776,2010,,6492630.93,575.515,,558.058,8761274.964
PA,Panther Creek Energy Facility,50776,2011,,6555108.9,583.396,,567.539,8877787.256
PA,Panther Creek Energy Facility,50776,2012,,6306798.74,556.256,,542.554,8512483.652
PA,Panther Creek Energy Facility,50776,2013,,5586571.62,506.79,,485.882,8025900.041
PA,Panther Creek Energy Facility,50776,2014,,5723237.35,520.303,,499.662,8221152.508
PA,Panther Creek Energy Facility,50776,2015,,4524525.41,410.286,,378.734,6420726.113
PA,Panther Creek Energy Facility,50776,2016,,1257133.28,104.204,,102.84,1693402.738
PA,Panther Creek Energy Facility,50776,2017,,860810.42,69.033,,69.569,1168314.493
PA,Panther Creek Energy Facility,50776,2018,,1425912.16,120.642,,113.699,1871915.083
PA,Panther Creek Energy Facility,50776,2019,,988794.26,78.98,,79.834,1205647.458
PA,Panther Creek Energy Facility,50776,2020,,571250.76,39.582,,35.008,589163.613
